epoch,auc,binary_accuracy,f1_score,loss,val_auc,val_binary_accuracy,val_f1_score,val_loss
13,0.8718749284744263,0.8055555820465088,0.7407406568527222,9.23206615447998,0.3611111044883728,0.4444444477558136,0.5454545021057129,9.235013961791992
14,0.8531250357627869,0.7777777910232544,0.7333332300186157,8.315177917480469,0.3611111044883728,0.4444444477558136,0.5454545021057129,8.382052421569824
15,0.9234374761581421,0.8055555820465088,0.7999998927116394,7.393579483032227,0.4166666567325592,0.4444444477558136,0.4444444179534912,7.581691265106201
16,0.8234374523162842,0.7777777910232544,0.714285671710968,6.743818759918213,0.3888888955116272,0.4444444477558136,0.4444444179534912,6.876604080200195
17,0.7218749523162842,0.6666666865348816,0.5999999642372131,6.1702046394348145,0.5,0.4444444477558136,0.4444444179534912,6.19047212600708
18,0.5562500357627869,0.6666666865348816,0.538461446762085,5.6079792976379395,0.4444444477558136,0.5555555820465088,0.4999999403953552,5.304412364959717
19,0.9078124761581421,0.75,0.6399999856948853,4.887164115905762,0.472222238779068,0.4444444477558136,0.5454545021057129,4.936582565307617
20,0.7406250238418579,0.7777777910232544,0.6923075914382935,4.502150058746338,0.5277777910232544,0.4444444477558136,0.5454545021057129,4.865098476409912
21,0.7953124642372131,0.6111111044883728,0.6666666269302368,4.139075756072998,0.472222238779068,0.4444444477558136,0.5454545021057129,4.286339282989502
22,0.7703125476837158,0.7222222089767456,0.615384578704834,3.6483891010284424,0.3888888955116272,0.3333333432674408,0.3999999761581421,3.7682745456695557
23,0.8109375238418579,0.7222222089767456,0.6874999403953552,3.274538993835449,0.3888889253139496,0.4444444477558136,0.4444444179534912,3.3724007606506348
24,0.8296874761581421,0.6666666865348816,0.5714284777641296,2.947072744369507,0.3888889253139496,0.4444444477558136,0.4444444179534912,3.077349901199341
25,0.9015624523162842,0.8333333134651184,0.7999998927116394,2.5942790508270264,0.5277777910232544,0.4444444477558136,0.4444444179534912,2.877775192260742
26,0.8968750238418579,0.8055555820465088,0.787878692150116,2.335296154022217,0.5277777910232544,0.4444444477558136,0.4444444179534912,2.680422306060791
27,0.893750011920929,0.8055555820465088,0.7199999690055847,2.1259634494781494,0.5277777910232544,0.4444444477558136,0.5454545021057129,2.696481466293335
28,0.9390624761581421,0.8333333134651184,0.8333332538604736,1.9007513523101807,0.5833333134651184,0.4444444477558136,0.4444444179534912,2.503870964050293
29,0.8546874523162842,0.75,0.6666666269302368,1.8324517011642456,0.5833333134651184,0.4444444477558136,0.4444444179534912,2.2542731761932373
30,0.8765624761581421,0.8333333134651184,0.7857142090797424,1.5823065042495728,0.6111111044883728,0.4444444477558136,0.5454545021057129,2.217763662338257
31,0.8765624761581421,0.8333333134651184,0.8124999403953552,1.4602736234664917,0.5833333730697632,0.4444444477558136,0.5454545021057129,2.2252273559570312
32,0.8125,0.75,0.6399999856948853,1.458046555519104,0.5833333730697632,0.4444444477558136,0.5454545021057129,2.096752882003784
33,0.6593749523162842,0.6388888955116272,0.6285713911056519,1.5063456296920776,0.5833333730697632,0.4444444477558136,0.5454545021057129,1.716725468635559
34,0.7796875238418579,0.6388888955116272,0.6666666269302368,1.2772579193115234,0.6111111044883728,0.4444444477558136,0.4444444179534912,1.3313935995101929
35,0.909375011920929,0.8611111044883728,0.8275861740112305,1.1058686971664429,0.6111111640930176,0.5555555820465088,0.4999999403953552,1.2452099323272705
36,0.801562488079071,0.6666666865348816,0.4999999403953552,1.1302263736724854,0.5277777910232544,0.4444444477558136,0.4444444179534912,1.3669052124023438
37,0.8828125596046448,0.8333333134651184,0.7999998927116394,0.910376250743866,0.5555555820465088,0.4444444477558136,0.4444444179534912,1.446413516998291
38,0.8968750238418579,0.8611111044883728,0.8484848141670227,0.8323785066604614,0.5833333730697632,0.4444444477558136,0.5454545021057129,1.6051958799362183
39,0.8437500596046448,0.6666666865348816,0.6470587253570557,0.9899204969406128,0.5833333134651184,0.4444444477558136,0.4444444179534912,1.2803354263305664
40,0.875,0.8055555820465088,0.7407406568527222,0.8002381324768066,0.5555555820465088,0.5555555820465088,0.4999999403953552,1.1606842279434204
41,0.7140624523162842,0.6388888955116272,0.31578943133354187,0.9380814433097839,0.5277777910232544,0.4444444477558136,0.4444444179534912,1.1593365669250488
42,0.9078124761581421,0.8055555820465088,0.774193525314331,0.8429114818572998,0.5277777910232544,0.4444444477558136,0.5454545021057129,1.1724249124526978
43,0.778124988079071,0.8333333134651184,0.7857142090797424,0.7753182649612427,0.5277777910232544,0.4444444477558136,0.5454545021057129,1.1980820894241333
44,0.8109375238418579,0.75,0.7096773386001587,0.7434767484664917,0.5277777910232544,0.4444444477558136,0.5454545021057129,1.289573073387146
45,0.84375,0.75,0.7272727489471436,0.7048997282981873,0.5277777910232544,0.5555555820465088,0.5999999642372131,1.2099246978759766
46,0.8999999761581421,0.8333333134651184,0.7999998927116394,0.611784040927887,0.5833333730697632,0.5555555820465088,0.5999999642372131,1.1153699159622192
47,0.7515624761581421,0.7222222089767456,0.6666666269302368,0.7796949744224548,0.6666666865348816,0.3333333432674408,0.4999999701976776,1.4617687463760376
48,0.824999988079071,0.7222222089767456,0.7499999403953552,0.7688033580780029,0.6944444179534912,0.5555555820465088,0.5999999642372131,0.933342695236206
49,0.8062499165534973,0.6111111044883728,0.363636314868927,0.7390848398208618,0.75,0.5555555820465088,0.5999999642372131,0.7866359949111938
50,0.8609375953674316,0.6666666865348816,0.45454540848731995,0.685703456401825,0.7222222089767456,0.4444444477558136,0.5454545021057129,0.9137343168258667
51,0.807812511920929,0.75,0.7428570985794067,0.658628523349762,0.6944444179534912,0.4444444477558136,0.5454545021057129,1.0365301370620728
52,0.7562500238418579,0.6944444179534912,0.6451612114906311,0.6841844320297241,0.7222222089767456,0.4444444477558136,0.5454545021057129,0.9844691157341003
53,0.7781250476837158,0.7222222089767456,0.7058822512626648,0.6940269470214844,0.5833333730697632,0.3333333432674408,0.4999999701976776,1.0874453783035278
54,0.8624999523162842,0.6666666865348816,0.7142856121063232,0.6772940158843994,0.7222222685813904,0.3333333432674408,0.4999999701976776,0.9305599927902222
55,0.8562499284744263,0.8055555820465088,0.7999998927116394,0.5683276057243347,0.694444477558136,0.4444444477558136,0.5454545021057129,0.8611739277839661
56,0.7468750476837158,0.6666666865348816,0.5714284777641296,0.7571348547935486,0.6944444179534912,0.4444444477558136,0.5454545021057129,0.8051972985267639
57,0.846875011920929,0.8055555820465088,0.7407406568527222,0.6036227941513062,0.6111111044883728,0.5555555820465088,0.5999999642372131,0.7998809814453125
58,0.6484375,0.6388888955116272,0.3809523582458496,0.7171337008476257,0.6111111044883728,0.5555555820465088,0.4999999403953552,0.8710562586784363
59,0.8609374761581421,0.6944444179534912,0.476190447807312,0.6681575775146484,0.6388888955116272,0.5555555820465088,0.4999999403953552,0.9196774363517761
60,0.9234375357627869,0.8055555820465088,0.7199999690055847,0.6124739050865173,0.4722222089767456,0.4444444477558136,0.4444444179534912,1.1148391962051392
61,0.90625,0.7777777910232544,0.7777777314186096,0.6201726198196411,0.5277777314186096,0.3333333432674408,0.3999999761581421,1.2372084856033325
62,0.870312511920929,0.75,0.7692307233810425,0.5534684062004089,0.5277777910232544,0.2222222238779068,0.363636314868927,1.0901232957839966
63,0.8109375238418579,0.8055555820465088,0.774193525314331,0.5885857939720154,0.5833333134651184,0.4444444477558136,0.5454545021057129,0.9859498143196106
64,0.9265625476837158,0.8611111044883728,0.8484848141670227,0.4588397443294525,0.5,0.3333333432674408,0.3999999761581421,1.082388162612915
65,0.9046875238418579,0.7777777910232544,0.7647057771682739,0.5129691362380981,0.5277777910232544,0.4444444477558136,0.4444444179534912,1.2036843299865723
66,0.864062488079071,0.75,0.7096773386001587,0.5770040154457092,0.472222238779068,0.4444444477558136,0.4444444179534912,1.3147358894348145
67,0.9218748807907104,0.8611111044883728,0.8387095928192139,0.43427109718322754,0.6111111044883728,0.4444444477558136,0.4444444179534912,1.3785141706466675
68,0.9437500238418579,0.8611111044883728,0.8387095928192139,0.4136999845504761,0.472222238779068,0.3333333432674408,0.3999999761581421,1.633285403251648
69,0.737500011920929,0.6666666865348816,0.5999999642372131,0.6870698928833008,0.5833333134651184,0.5555555820465088,0.4999999403953552,1.236488699913025
70,0.8234375715255737,0.5833333134651184,0.11764704436063766,0.7022503614425659,0.6944444179534912,0.5555555820465088,0.4999999403953552,1.012920618057251
71,0.8171874284744263,0.75,0.6896551251411438,0.5943278670310974,0.5,0.3333333432674408,0.4999999701976776,1.028839111328125
72,0.5484375357627869,0.5833333134651184,0.3999999463558197,0.7480870485305786,0.6111111044883728,0.6666666865348816,0.5714284777641296,0.7331163883209229
73,0.846875011920929,0.6944444179534912,0.559999942779541,0.6346713304519653,0.6666666269302368,0.5555555820465088,0.4999999403953552,0.7883224487304688
74,0.6078125238418579,0.6666666865348816,0.6249999403953552,0.7980290651321411,0.5555555820465088,0.3333333432674408,0.3999999761581421,1.119661569595337
75,0.8953125476837158,0.7222222089767456,0.615384578704834,0.6584751009941101,0.5555555820465088,0.4444444477558136,0.4444444179534912,1.0917710065841675
76,0.9031249284744263,0.8611111044883728,0.8484848141670227,0.5635117888450623,0.5555555820465088,0.3333333432674408,0.3999999761581421,1.5529001951217651
77,0.8046875,0.75,0.7272727489471436,0.7200992107391357,0.7222222089767456,0.4444444477558136,0.4444444179534912,0.9924986958503723
78,0.8374999761581421,0.7222222089767456,0.5833332538604736,0.7507922053337097,0.5555555820465088,0.3333333432674408,0.3999999761581421,0.926093339920044
79,0.6859375238418579,0.7222222089767456,0.7368420362472534,0.7821172475814819,0.222222238779068,0.3333333432674408,0.3999999761581421,0.9086295366287231
80,0.9046875238418579,0.8055555820465088,0.7999998927116394,0.6396689414978027,0.4722222089767456,0.3333333432674408,0.3999999761581421,0.981215238571167
81,0.7250000238418579,0.75,0.6399999856948853,0.7993716597557068,0.444444477558136,0.4444444477558136,0.4444444179534912,0.9871348142623901
82,0.7171874642372131,0.6666666865348816,0.3999999761581421,0.9107889533042908,0.4722222089767456,0.3333333432674408,0.4999999701976776,1.068533182144165
83,0.745312511920929,0.4444444477558136,0.615384578704834,0.9783697128295898,0.5833333134651184,0.5555555820465088,0.4999999403953552,0.9866493940353394
84,0.6953125,0.7222222089767456,0.5833332538604736,0.8933866024017334,0.5555555820465088,0.5555555820465088,0.4999999403953552,0.9958584904670715
85,0.5687500238418579,0.6944444179534912,0.5217390656471252,0.9341896772384644,0.4722222089767456,0.4444444477558136,0.4444444179534912,1.1501281261444092
86,0.7984375357627869,0.6666666865348816,0.538461446762085,0.8707050085067749,0.5833333730697632,0.4444444477558136,0.4444444179534912,1.124415397644043
87,0.6578125357627869,0.5555555820465088,0.19999995827674866,0.9194784164428711,0.555555522441864,0.3333333432674408,0.3999999761581421,1.15996253490448
88,0.8265624642372131,0.7222222089767456,0.615384578704834,0.8122824430465698,0.5555555820465088,0.3333333432674408,0.3999999761581421,1.1996351480484009
89,0.90625,0.8055555820465088,0.774193525314331,0.6619982123374939,0.4722222089767456,0.3333333432674408,0.3999999761581421,1.3713176250457764
90,0.9265625476837158,0.7777777910232544,0.7333332300186157,0.5902372002601624,0.3333333432674408,0.3333333432674408,0.3999999761581421,1.6302093267440796
91,0.8999999761581421,0.8055555820465088,0.787878692150116,0.5920577049255371,0.3888888955116272,0.3333333432674408,0.3999999761581421,1.648316740989685
92,0.8859374523162842,0.75,0.6896551251411438,0.6472110748291016,0.555555522441864,0.3333333432674408,0.3999999761581421,1.3330188989639282
93,0.890625,0.7777777910232544,0.7333332300186157,0.5912790894508362,0.6666666269302368,0.4444444477558136,0.4444444179534912,1.1874371767044067
94,0.862500011920929,0.8055555820465088,0.7407406568527222,0.6224658489227295,0.6944444179534912,0.4444444477558136,0.5454545021057129,1.1728386878967285
95,0.917187511920929,0.8055555820465088,0.8205127716064453,0.6317847967147827,0.6388888359069824,0.4444444477558136,0.4444444179534912,1.116399884223938
96,0.8765624761581421,0.75,0.6399999856948853,0.6146757006645203,0.6111111640930176,0.4444444477558136,0.4444444179534912,1.151877999305725
97,0.793749988079071,0.6944444179534912,0.6857141852378845,0.7058652639389038,0.5833333730697632,0.2222222238779068,0.363636314868927,1.2850109338760376
98,0.8796874284744263,0.8333333134651184,0.8235293626785278,0.5366590619087219,0.6111111640930176,0.3333333432674408,0.3999999761581421,1.332184910774231
99,0.8374999761581421,0.75,0.7096773386001587,0.6353804469108582,0.5555555820465088,0.4444444477558136,0.4444444179534912,1.3154429197311401
100,0.793749988079071,0.6666666865348816,0.538461446762085,0.6595635414123535,0.5555555820465088,0.3333333432674408,0.3999999761581421,1.3716121912002563
101,0.9046874642372131,0.7777777910232544,0.7499999403953552,0.5440691113471985,0.5555555820465088,0.3333333432674408,0.3999999761581421,1.8016752004623413
102,0.778124988079071,0.6944444179534912,0.7441859841346741,0.7466800808906555,0.5277777314186096,0.3333333432674408,0.3999999761581421,1.411411166191101
103,0.8999999761581421,0.8055555820465088,0.7586206197738647,0.5282040238380432,0.6111111640930176,0.3333333432674408,0.3999999761581421,1.2112064361572266
104,0.8031250238418579,0.7222222089767456,0.6874999403953552,0.6194016933441162,0.6388888955116272,0.3333333432674408,0.3999999761581421,1.1758228540420532
105,0.784375011920929,0.8055555820465088,0.7407406568527222,0.5896956920623779,0.5,0.3333333432674408,0.4999999701976776,1.158155083656311
106,0.9671875238418579,0.8611111044883728,0.8648648262023926,0.45972293615341187,0.6111111044883728,0.3333333432674408,0.3999999761581421,1.3945881128311157
107,0.96875,0.8888888955116272,0.8666665554046631,0.3943178951740265,0.5833333134651184,0.3333333432674408,0.3999999761581421,1.609493374824524
108,0.859375,0.7777777910232544,0.7777777314186096,0.5727088451385498,0.6111111640930176,0.2222222238779068,0.363636314868927,1.1241874694824219
109,0.6578124761581421,0.6111111044883728,0.4615384042263031,0.8078144192695618,0.6666666865348816,0.6666666865348816,0.0,0.94471675157547
110,0.7374999523162842,0.5555555820465088,0.0,0.934810221195221,0.75,0.3333333432674408,0.4999999701976776,1.1221314668655396
111,0.765625,0.6944444179534912,0.7179486751556396,1.0689001083374023,0.7777777910232544,0.3333333432674408,0.4999999701976776,1.2446821928024292
112,0.8499999642372131,0.8333333134651184,0.8235293626785278,1.1053756475448608,0.7777777314186096,0.4444444477558136,0.4444444179534912,1.1961243152618408
113,0.8078125715255737,0.6111111044883728,0.2222221940755844,1.1671658754348755,0.7777777910232544,0.5555555820465088,0.5999999642372131,1.267272710800171
114,0.7375000715255737,0.6944444179534912,0.6206895709037781,1.1960666179656982,0.7777777314186096,0.3333333432674408,0.4999999701976776,1.847717046737671
115,0.6734374761581421,0.5833333134651184,0.6341462731361389,1.314366340637207,0.7777777910232544,0.5555555820465088,0.5999999642372131,1.3239272832870483
116,0.7703125476837158,0.6388888955116272,0.3809523582458496,1.2488142251968384,0.7777777910232544,0.4444444477558136,0.5454545021057129,1.3694692850112915
117,0.817187488079071,0.8055555820465088,0.7999998927116394,1.1588772535324097,0.7777777910232544,0.4444444477558136,0.5454545021057129,1.58945894241333
118,0.7328124642372131,0.6944444179534912,0.6857141852378845,1.210343599319458,0.7777777314186096,0.4444444477558136,0.5454545021057129,1.4462411403656006
119,0.8328125476837158,0.7777777910232544,0.714285671710968,1.1276699304580688,0.7500000596046448,0.3333333432674408,0.4999999701976776,1.7089959383010864
120,0.7593749761581421,0.6944444179534912,0.7027026414871216,1.183112382888794,0.7222222685813904,0.4444444477558136,0.5454545021057129,1.573394536972046
121,0.8843750357627869,0.7777777910232544,0.6923075914382935,1.0757784843444824,0.5833333730697632,0.3333333432674408,0.4999999701976776,1.8507275581359863
122,0.8937499523162842,0.7777777910232544,0.7999999523162842,1.1151933670043945,0.6666666865348816,0.3333333432674408,0.4999999701976776,1.6553030014038086
123,0.8187500238418579,0.7222222089767456,0.6874999403953552,1.1061782836914062,0.6666666865348816,0.4444444477558136,0.4444444179534912,1.4371544122695923
124,0.8578125238418579,0.7222222089767456,0.5454545021057129,1.1474605798721313,0.6111111640930176,0.2222222238779068,0.363636314868927,1.822998285293579
125,0.8296874761581421,0.7222222089767456,0.7499999403953552,1.1177763938903809,0.6111111640930176,0.2222222238779068,0.363636314868927,1.8186535835266113
126,0.8796875476837158,0.8333333134651184,0.8235293626785278,0.9928838014602661,0.6111111640930176,0.3333333432674408,0.3999999761581421,1.5667476654052734
127,0.6890625357627869,0.5555555820465088,0.4666666090488434,1.2102609872817993,0.6666666269302368,0.4444444477558136,0.4444444179534912,1.369976282119751
128,0.9125000238418579,0.8888888955116272,0.8749999403953552,0.9552597403526306,0.6111111044883728,0.3333333432674408,0.3999999761581421,1.534906029701233
129,0.7906249761581421,0.6944444179534912,0.6857141852378845,1.0840810537338257,0.6111111044883728,0.2222222238779068,0.363636314868927,1.7546130418777466
130,0.7093750238418579,0.7222222089767456,0.7058822512626648,1.127209186553955,0.6111111044883728,0.3333333432674408,0.3999999761581421,1.366472840309143
131,0.8640624284744263,0.75,0.6896551251411438,1.024215817451477,0.6666666865348816,0.5555555820465088,0.4999999403953552,1.303327202796936
132,0.828125,0.6944444179534912,0.6206895709037781,1.0349507331848145,0.5833333134651184,0.2222222238779068,0.363636314868927,1.4831485748291016
133,0.8046875,0.7222222089767456,0.761904776096344,1.0635380744934082,0.6111111044883728,0.4444444477558136,0.4444444179534912,1.3737835884094238
134,0.8093749284744263,0.6944444179534912,0.6206895709037781,1.0229884386062622,0.6666666269302368,0.5555555820465088,0.4999999403953552,1.3202131986618042
135,0.901562511920929,0.8333333134651184,0.7857142090797424,0.9043627977371216,0.5555555820465088,0.3333333432674408,0.3999999761581421,1.5691527128219604
136,0.8265624642372131,0.75,0.7567567229270935,0.991195797920227,0.6111111640930176,0.3333333432674408,0.3999999761581421,1.6034390926361084
137,0.8624999523162842,0.7777777910232544,0.7333332300186157,0.9370343685150146,0.6666666865348816,0.4444444477558136,0.4444444179534912,1.4707075357437134
138,0.75,0.6111111044883728,0.5882352590560913,1.0873368978500366,0.6111111044883728,0.2222222238779068,0.363636314868927,1.6374826431274414
139,0.8765624761581421,0.7777777910232544,0.7647057771682739,0.9303286671638489,0.5833333730697632,0.3333333432674408,0.3999999761581421,1.3743284940719604
140,0.895312488079071,0.8611111044883728,0.8275861740112305,0.9246225357055664,0.5833333134651184,0.2222222238779068,0.363636314868927,1.5392605066299438
141,0.7562500238418579,0.75,0.7567567229270935,1.0067030191421509,0.6111111640930176,0.2222222238779068,0.363636314868927,1.886751651763916
142,0.8656249642372131,0.7777777910232544,0.7777777314186096,0.9152533411979675,0.6111111640930176,0.3333333432674408,0.3999999761581421,1.4594192504882812
143,0.9234374761581421,0.7777777910232544,0.714285671710968,0.8719683289527893,0.6111111044883728,0.2222222238779068,0.363636314868927,1.7554140090942383
144,0.8531250357627869,0.75,0.7692307233810425,0.9209730625152588,0.5555555820465088,0.2222222238779068,0.363636314868927,1.9859638214111328
145,0.8234374523162842,0.8055555820465088,0.7999998927116394,0.8757619857788086,0.5833333134651184,0.4444444477558136,0.4444444179534912,1.3763266801834106
146,0.8749999403953552,0.8055555820465088,0.7586206197738647,0.9001854658126831,0.5833333134651184,0.4444444477558136,0.4444444179534912,1.438319444656372
147,0.7046874761581421,0.6666666865348816,0.6249999403953552,1.1159218549728394,0.5,0.2222222238779068,0.363636314868927,1.6528006792068481
148,0.8921874761581421,0.8333333134651184,0.8235293626785278,0.8608158230781555,0.5555555820465088,0.3333333432674408,0.3999999761581421,1.446153163909912
149,0.9203125238418579,0.8055555820465088,0.7586206197738647,0.8275852799415588,0.5833333730697632,0.4444444477558136,0.4444444179534912,1.4338151216506958
150,0.7890625,0.75,0.7428570985794067,0.9418572187423706,0.6111111044883728,0.4444444477558136,0.4444444179534912,1.4723480939865112
151,0.9109375476837158,0.8888888955116272,0.8749999403953552,0.7566826939582825,0.6388888955116272,0.4444444477558136,0.4444444179534912,1.4500718116760254
152,0.870312511920929,0.8333333134651184,0.7857142090797424,0.8197373747825623,0.5,0.2222222238779068,0.363636314868927,1.8074517250061035
153,0.8953124284744263,0.8055555820465088,0.8108107447624207,0.8600336909294128,0.5,0.4444444477558136,0.4444444179534912,1.6741275787353516
154,0.8374999761581421,0.8055555820465088,0.774193525314331,0.9160845875740051,0.6666666269302368,0.5555555820465088,0.4999999403953552,1.3054605722427368
155,0.8093750476837158,0.8055555820465088,0.7199999690055847,0.9144337773323059,0.6111111044883728,0.4444444477558136,0.4444444179534912,1.443463683128357
156,0.7875000238418579,0.8333333134651184,0.8421052098274231,0.9308789372444153,0.555555522441864,0.3333333432674408,0.3999999761581421,1.6185956001281738
157,0.609375,0.4444444477558136,0.615384578704834,1.2612857818603516,0.4444444477558136,0.3333333432674408,0.3999999761581421,1.1589864492416382
158,0.8421875238418579,0.8055555820465088,0.7999998927116394,0.9773931503295898,0.5,0.6666666865348816,0.0,1.116575837135315
159,0.7093750238418579,0.5555555820465088,0.0,0.9834059476852417,0.5,0.6666666865348816,0.0,1.112195611000061
160,0.8609374761581421,0.5555555820465088,0.0,0.9573189616203308,0.6111111044883728,0.6666666865348816,0.0,1.1286842823028564
161,0.770312488079071,0.5833333134651184,0.3478260338306427,0.972931444644928,0.5555555820465088,0.4444444477558136,0.4444444179534912,1.1484155654907227
162,0.8500000238418579,0.75,0.7272727489471436,0.8747107982635498,0.5,0.3333333432674408,0.3999999761581421,1.23372220993042
163,0.793749988079071,0.6944444179534912,0.7179486751556396,0.9216683506965637,0.5277777910232544,0.3333333432674408,0.3999999761581421,1.3006032705307007
164,0.8359375,0.7777777910232544,0.7647057771682739,0.8665411472320557,0.5,0.3333333432674408,0.3999999761581421,1.3971492052078247
165,0.8703124523162842,0.7777777910232544,0.7777777314186096,0.8365544676780701,0.6111111044883728,0.4444444477558136,0.4444444179534912,1.2848658561706543
166,0.925000011920929,0.8333333134651184,0.8235293626785278,0.7405158281326294,0.5277777910232544,0.2222222238779068,0.363636314868927,1.566514253616333
167,0.8828125,0.7777777910232544,0.7894735932350159,0.8604902029037476,0.5833333730697632,0.4444444477558136,0.4444444179534912,1.3563004732131958
168,0.9140625,0.8333333134651184,0.7857142090797424,0.8948936462402344,0.5833333730697632,0.4444444477558136,0.4444444179534912,1.3628572225570679
169,0.8874999284744263,0.8055555820465088,0.7999998927116394,0.7830482125282288,0.5277777910232544,0.2222222238779068,0.363636314868927,1.713434100151062
170,0.682812511920929,0.5,0.6399999856948853,1.134497046470642,0.6111111044883728,0.2222222238779068,0.363636314868927,1.3469747304916382
171,0.75,0.6666666865348816,0.6249999403953552,0.9116234183311462,0.638888955116272,0.6666666865348816,0.5714284777641296,1.0737886428833008
172,0.7828124165534973,0.5555555820465088,0.0,0.986755907535553,0.638888955116272,0.5555555820465088,0.4999999403953552,1.0566776990890503
